name,count,gender
alma-luise,1,w
alma-maria,1,w
alma-mona,1,w
almahboub,1,m
almamy,1,m
alman,1,m
almar,2,m
almas,1,m
almasa,1,w
almatuly,1,m
almazovič,1,m
almeda,3,w
almedin,4,m
almedina,4,w
almenning,1,w
almero,1,m
almi,1,m
almila,9,w
almin,3,m
almina,27,w
almir,13,m
almira,24,w
almira-su,1,w
almo,1,m
almojtba,1,m
almotassem,1,m
almut,4,w
almut-tamina,1,w
almutawwa,1,m
almuth,1,w
almıla,1,w
alnafiyssah,1,w
alnasser,1,m
alo,1,m
alois,30,m
alois-achill,1,m
aloisa,2,w
aloisia,3,w
aloisius,2,m
alojz,1,m
alojzije,1,m
aloma,1,w
alon,13,m
alona,1,w
alonco,1,m
alondra,2,w
alonge,1,m
alonso,6,m
alonso-james,1,m
alonzo,1,m
alos,1,m
alouis-jeromé,1,m
aloys,4,m
aloysius,1,m
aloïs,1,m
alp,32,m
alpar,1,m
alparslan,13,m
alpaslan,6,m
alpay,5,m
alpay-han,1,m
alper,36,m
alperen,25,m
alpertunga,1,m
alpha,5,w
alphajou,1,m
alphan,1,m
alphonse,4,m
alpina,1,w
alptekin,1,m
alptuğ,3,m
alqassem,1,m
alrahman,2,m
alric,1,m
alrida,2,m
alrik,3,m
alrun,3,w
alruna,1,w
alsama,1,w
alseinie,1,m
alsham,1,m
altair,1,m
altan,10,m
altanov,1,m
altansan,1,m
altanzul,1,w
altay,8,m
altea,1,w
althea,1,w
altiana,1,w
altin,2,m
altmanova,1,w
altobelo,1,m
alton,2,m
aluen,1,w
aluisius,1,m
aluna,1,w
alva,175,w
alva-linn,1,w
alva-marie,1,w
alvar,27,m
alvard,1,w
alvaro,5,m
alvarr,1,m
alve,1,m
alveradis,1,w
alves,1,m
alvievich,1,m
alvin,33,m
alvina,4,w
alvis,1,m
alvise,1,m
alwa,1,w
alwara,1,w
alwin,47,m
alwina,4,w
alwine,10,w
alwis,2,m
alwyn,1,m
aly,1,m
alya,30,w
alya-doğa,1,w
alya-nur,1,w
alyah,1,w
alyan,1,m
alyanna,1,w
alyara,2,w
alycha,1,w
alycia,2,w
alyna,6,w
alynna,1,w
alyosha,1,m
alyoshev,2,m
alys,1,w
alysa,2,w
alysha,8,w
alysha-sophie,1,w
alyshia,1,w
alyshia-fabienne,1,w
alyson,2,w
alyson-amira,1,w
alyssa,34,w
alyssa-melina,1,w
alyssia,1,w
alysya,1,w
alyx,2,w
alyzée,1,w
alzahra,2,w
aléc,1,m
alíah,1,w
alíz,2,w
ama,5,w
amaal,1,w
amaar,1,w
amabel,2,w
amad,2,m
amada,1,w
amadahy,1,w
amadea,13,w
amadea-leontin,1,w
amadean,1,m
amadeo,13,m
amadeo-maximilian,1,m
amadeu,1,m
amadeus,62,m
amadeusz,3,m
amadi,4,w
amadika,1,w
amado,3,m
amador,1,m
amadou,10,m
amadu,1,m
amadé,4,m
amael,1,m
amag,1,m
amah,1,m
amai,3,w
amaia,5,w
amaiké,1,w
amaira,2,w
amaité,1,m
amaka,2,w
amal,41,w
amala,1,w
amali,6,w
amalia,325,w
amalia-gabriela,1,w
amalia-lou,1,w
amalia-māra,1,w
amalia-sophie,1,w
amaliah,1,w
amalica,1,w
amalie,37,w
amalija,5,w
amalina,1,w
amalindis,1,w
amalio,1,m
amalius,1,m
amaliya,1,w
amallie,1,w
amalya,3,w
aman,15,m
amana,2,w
amancay,2,w
amancaya,1,w
amancio,1,m
amanda,77,w
amandeep,1,w
amandine,6,w
amando,5,m
amandus,16,m
amani,44,m
amaniel,1,m
amankay,1,w
amankwah,1,w
amanmuhammet,1,m
amanos,1,m
amanuel,2,m
amany,4,w
amapola,1,w
amar,84,m
amara,37,w
amara-florence,1,w
amarachi,3,w
amare,1,m
amaretto,1,m
amari,13,m
amaria,1,w
amarin,1,m
amaris,2,w
amarjot,1,w
amaro,6,m
amarou,1,m
amarr,1,w
amaru,22,m
amaryllis,2,w
amarú,1,w
amasiah,1,m
amata,6,w
amati,1,m
amatullah,7,w
amatus,3,m
amaucio,1,m
amaury,5,m
amay,1,m
amaya,27,w
amayelle,1,w
amazir,1,m
amazonita,1,w
amaç,1,m
amaël,2,m
amba,2,w
ambar,1,w
ambarani,1,w
ambelyn,1,w
ambende,1,m
amber,28,w
amber-emily,1,w
amber-paige,1,w
amberly,2,w
ambi,1,w
ambra,3,w
ambre,2,w
ambroise,2,m
ambrose,1,m
ambrosia,2,w
ambrosius,1,m
amdije,1,w
amdiya,1,w
ame,1,w
amea,1,w
amed,6,m
amedeo,4,m
amedin,1,m
amedzro,1,w
ameen,1,m
ameer,1,m
ameera,3,w
amei,1,w
amel,7,m
amela,7,w
ameleeya,1,w
ameli,7,w
ameli-scharlen,1,w
amelia,227,w
amelia-cirilla,1,w
amelia-jolé,1,w
amelia-kıymet,1,w
amelia-maria,1,w
amelia-marie,1,w
amelia-sofia,1,w
ameliah,1,w
amelie,679,w
amelie-alexandra,1,w
amelie-amilia,1,w
amelie-eila,1,w
amelie-ellen,1,w
amelie-grace,1,w
amelie-isabella,1,w
amelie-josefine,1,w
amelie-josehine,1,w
amelie-josephine,1,w
amelie-kristina,1,w
amelie-luna,1,w
amelie-marie,3,w
amelie-melina,1,w
amelie-mia,2,w
amelie-michelle,1,w
amelie-rosé,1,w
amelie-sophia,1,w
amelie-sophie,6,w
amelie-zoey,1,w
amelies,1,w
amelija,8,w
amelin,1,w
amelina,2,w
ameline,1,w
amelius,2,m
ameliya,1,w
amelié,5,w
amelié-josephine,1,w
amelié-marie,1,w
amelja,1,w
amelle,1,w
amellia,2,w
amelly,1,w
amely,27,w
amely-joy,1,w
amely-sophie,1,w
amelya,3,w
amelíe,1,w
amen,2,w
amena,5,w
amenda,1,w
amenze,1,w
amenzee,1,w
amer,9,m
amera,1,w
americus,1,m
amerie,1,w
amesh,1,m
amet,1,m
amethyst,1,w
amewuga,1,m
amey,1,m
amey-sophie,1,w
ameya,1,w
ameziane,1,m
amgalan,1,m
ami,1,w
amia,3,w
amias,5,m
amid,1,m
amida,1,w
amidala,6,w
amie,3,w
amie-loú,1,w
amiel,3,w
amien,1,m
amier,2,m
amiermahdi,1,m
amifata-diatu,1,w
amiin,1,m
amiina,1,w
amika,1,w
amil,4,m
amila,12,w
amila-pailin,1,w
amilah,3,w
amilia,62,w
amilia-joline,1,w
amilia-josephine,1,w
amilia-kate,1,w
amilie,3,w
amilija,1,w
amilijo,1,m
amilio,1,m
amiliya,1,w
amilja,1,w
amilson,1,m
amily,3,w
amily-hannelore,1,w
amilya,2,w
amin,128,m
amin-erdene,1,w
amina,196,w
amina-elea,1,w
amina-elisabeta,1,w
amina-praskowia,1,w
amina-samah,1,w
aminah,4,w
aminat,4,w
aminata,10,w
amine,38,w
amine-ece,1,w
amine-meryem,1,w
amineh,1,w
aminkeng,1,m
amir,298,m
amir-elio,1,m
amir-elyas,1,m
amir-li,1,m
amir-noah,1,m
amira,197,w
amira-elaine,1,w
amira-gülay,1,w
amira-marie,1,w
amira-sadia,1,w
amira-turkia,1,w
amirabas,1,m
amirah,1,w
amirali,1,m
amiran,1,m
amirchan,2,m
amirhafiz,1,m
amirhanova,1,w
amirhanovič,1,m
amirhanovna,1,w
amiri,1,m
amirkhanovič,1,m
amirlan,1,w
amisa,1,w
amit,7,w
amita,1,w
amitiel,1,w
amitola,1,w
amiwa,1,w
amiya,1,w
amiyah,1,w
amièle,1,w
amjad,2,m
amka,1,w
amma,2,w
ammad,1,m
ammar,23,m
ammara,1,w
ammelie,2,w
ammini,1,w
amna,11,w
amne,4,w
amni,1,w
amnie,1,w
amo,1,m
amoako,1,m
amofah,1,m
amol,1,m
amon,50,m
amon-ive,1,m
amonaite,1,w
amondi,1,w
amone,1,w
amonn,1,m
amor,4,m
amora,1,w
amorim,2,w
amorluce,1,m
amos,27,m
amoun,1,m
amouni,1,w
amour,2,m
ampikhan,1,m
amponsa,1,m
amponsah,2,w
amr,6,m
amra,5,w
amrachi,1,w
amreet,1,w
amrei,4,w
amria,1,w
amrit,1,m
amrita,2,w
amritha,1,w
amritpal,1,m
amro,2,m
amruddievna,1,w
amsal,2,m
amsel,2,m
amu,1,w
amun,1,m
amur,1,m
amuyen,1,m
amy,237,w
amy-amadee,1,w
amy-angely,1,w
amy-aveny,1,w
amy-chayenne,1,w
amy-dajenne,1,w
amy-emilia,1,w
amy-jane,3,w
amy-joana,1,w
amy-joleen,1,w
amy-jolie,1,w
amy-jolien,1,w
amy-joline,1,w
amy-josephine,1,w
amy-lee,3,w
amy-lianna,1,w
amy-lou,3,w
amy-louisa,2,w
amy-lynn,2,w
amy-marie,2,w
amy-mia,1,w
amy-nele,1,w
amy-samantha,1,w
amy-sharleen,1,w
amy-sharona,1,w
amy-sophie,1,w
amy-sue,2,w
amy-talia,1,w
amy-vân,1,w
amyas,1,m
amyla,1,w
amylee,3,w
amylia,2,w
amylia-leelaine,1,w
amyr-sanaa,1,m
amyra,1,w
amza,1,m
amzi,1,m
amália,1,w
amália-leila,1,w
amán,1,m
amèlie,1,w
amédé,1,m
amée,1,w
amélia,5,w
amélia-jolién,1,w
amélie,154,w
amélie-christine,1,w
amélie-jolie,1,w
amélie-marie,1,w
amélie-sophie,1,w
amély-lou,1,w
amélìe,1,w
amén,1,m
améry,1,m
amón,2,m
an,112,m
an-vy,1,w
an-ying,1,m
ana,88,w
ana-emilia,1,w
ana-lucia,2,w
ana-maria,5,w
ana-marie,1,w
ana-monica,1,w
anaa,1,w
anabel,14,w
anabel-marie,1,w
anabela,3,w
anabell,17,w
anabella,11,w
anabelle,11,w
anabia,2,w
anabiya,1,w
anadi,1,m
anael,2,w
anaelle,3,w
anafi,1,w
anahi,3,w
anahita,4,w
anahí,7,w
anaida,1,w
anais,12,w
anaisa,2,w
anait,1,w
anaja,1,w
anak,1,m
anakin,18,m
anaking,1,m
analena,2,w
anali,2,w
analisse,1,w
analiza,1,w
anam,1,w
anamaria,5,w
ananasha,1,w
anand,8,m
ananda,11,m
anandaprema,1,m
anandi,5,w
anando,3,m
anane,1,m
ananias,1,m
ananta,2,m
ananya,4,w
anaphat,1,m
anar,2,m
anarian,1,w
anarion,1,m
anas,34,m
anaser,1,m
anaser-ahmedi,1,m
anass,1,m
anastacia,3,w
anastacie,1,w
anastasia,238,w
anastasia-asia,1,w
anastasia-carola,1,w
anastasia-mia,1,w
anastasia-shirin,1,w
anastasie,1,w
anastasiev,1,m
anastasiia,1,w
anastasija,20,w
anastasio,1,m
anastasios,6,m
anastasiya,1,w
anastasja,2,w
anastasja-leonie,1,w
anastassia,6,w
anastasya,4,w
anastazia,1,w
anastazija,3,w
anastazja,5,w
anat,1,w
anathea,1,w
anatol,17,m
anatole,2,m
anatoli,4,w
anatolij,2,m
anatolìïvna,1,w
anauá,1,m
anawin,1,m
anaya,4,w
anays-nicoleta,1,w
anaé,1,w
anaëlle,3,w
anaísa,1,w
anaïs,36,w
anche,1,w
ancika,1,w
anda,2,w
andarta,1,w
andastra,1,w
andel,1,w
andelina,1,w
andema,1,m
andeme,1,w
ander,1,m
anderni,1,m
anders,11,m
anderson,10,m
andi,6,m
andia,2,w
andiasson,1,m
andin,1,w
andine,1,w
andis,1,m
andjani,1,w
andjela,3,w
andjeli,1,w
andjelija,1,w
andjelina,11,w
andjelino,1,m
andjelka,1,w
andjelo,2,m
andjeo,1,m
andji,1,w
andjo,1,m
ando,1,m
andoena,1,w
andoh,1,m
andok,1,m
andolind,1,m
andolinda,1,w
andonov,1,m
andor,5,m
andory,1,m
andra,7,w
andra-lisa-joana,1,w
andrada,1,w
andre,23,m
andrea,92,w
andreano,1,m
andreas,317,m
andreas-christian,1,m
andreas-jeremy,1,m
andreasivna,1,w
andreasson,1,m
andree,2,m
andreea,21,w
andreea-anais,1,w
andrees,1,m
andreev,4,m
andreeva,1,w
andreevič,8,m
andreevna,6,w
andreh,1,m
andrei,37,m
andrei-george,1,m
andrei-levi,1,m
andrei-matthias,1,m
andreia,5,w
andrej,28,m
andreja,2,w
andrejevič,1,m
andrejevna,1,w
andrejewna,1,w
andrejs,1,m
andres,4,m
andress-farrell,1,m
andrew,32,m
andrews,1,m
andrey,11,m
andrey'evna,1,w
andreya,1,w
andreyevič,2,m
andreś,1,m
andrian,2,m
andriana,3,w
andriankaja,1,w
andriankasina,1,w
andriano,2,m
andrick,1,m
andries,3,m
andrii,2,m
andriiovych,1,m
andriivna,1,w
andrija,3,m
andrijana,8,w
andrijana-milica,1,w
andrijano,2,m
andrin,4,m
andrine,1,w
andriovič,1,m
andris,2,m
andriy,1,m
andriyevič,1,m
andriyovych,1,m
andriïvna,1,w
andromeda,1,w
andronika,1,w
andros,1,m
andrra,2,w
andrzej,11,m
andrás,8,m
andrès,1,m
andré,135,m
andréa,1,w
andrée,2,w
andrés,13,m
andrìjovič,2,m
anduen,1,m
anduena,2,w
andwele,1,m
andy,28,m
andy-joel,1,m
andysson,1,m
andzela,1,w
andzelika,1,w
anděl,2,m
ane,2,w
anea,4,w
anef,1,m
aneirin,1,m
anel,13,m
anela,13,w
anele,1,w
anelia,10,w
anelia-mia,1,w
aneliev,1,m
anelieva,3,w
anelija,1,w
anelijo,1,m
anelio,5,m
anelio-juso,1,m
anelise,1,w
aneliya,1,w
aneliyev,1,m
aneliyeva,1,w
anelsia,1,w
anemone,1,w
aneni,1,w
aner,2,m
anes,13,m
anesa,2,w
anessa,3,w
anestis,1,m
anet,1,w
aneta,5,w
anetov,1,m
anetova,1,w
anett,4,w
anetta,2,w
anette,4,w
aneva,1,w
anevay,1,w
anewiase,1,m
anežka,2,w
anfal,1,w
anferny,1,m
anfiessa,1,w
anfim,1,m
anfisa,2,w
ange,3,m
ange-gabriel,1,m
angel,45,m
angela,66,w
angeles,3,w
angeli,4,w
angeliah,1,w
angelica,3,w
angelick,1,w
angelie,12,w
angelika,69,w
angelike,1,w
angelin,1,w
angelina,156,w
angelina-jolene,1,w
angelina-joy,1,w
angelina-lea,1,w
angelina-lojain,1,w
angelina-maria,1,w
angeline,10,w
angelini,1,m
angelino,3,m
angelino-ango,1,m
angelinov,1,m
angelinova,1,w
angelique,23,w
angelique-chantal,1,w
angelique-jolin,1,w
angelique-sophie,1,w
angelis,1,m
angelito,1,m
angelius,1,m
angeljano,1,m
angelo,73,m
angelo-desko,1,m
angelo-paul,1,m
angelo-vladislav,1,m
angelos,4,m
angelov,7,m
angelova,6,w
angelus,1,m
angelus-brix,1,m
angely,1,w
anggelos,1,m
angi,1,w
angie,2,w
angie-michelle,1,w
angsumalin,2,w
angus,6,m
angyalka,1,w
angèle,4,w
angél,1,w
angélique,1,w
angélíque,1,w
anh,302,w
anh-amelie,1,w
anh-tài,1,m
anhad,1,m
anhel,1,m
anhelli,1,m
anhqvoc,1,m
ani,18,w
ania,5,w
anian,3,m
anica,3,w
anicca,1,w
anice,2,w
anicha,1,m
anid,2,m
anida,3,w
aniek,1,w
aniekan,1,m
aniel,2,m
aniela,8,w
aniello,1,m
anife,4,w
aniik,1,m
aniisah,1,w
anik,15,m
anika,38,w
anika-alena,1,w
anike,1,w
aniki,1,w
aniko,9,w
anikó,3,w
anil,18,m
anila,4,w
anima,3,w
animona,1,w
anina,7,w
anindita,1,w
anine,1,w
anino,1,m
anir,4,m
anirudho,1,m
anis,26,m
anisa,36,w
anisa-elisabeth,1,w
anisah,1,w
anisha,9,w
anisia,3,w
anissa,18,w
anissia,1,w
anita,71,w
anith,1,w
aniya,2,w
aniziaah,1,w
anja,43,w
anja-charline,1,w
anja-marie,1,w
anjali,11,w
anjali-mia,1,w
anjali-schia,1,w
anjali-sophie,1,w
anjalia,1,w
anjay,1,m
anjela,2,w
anjela-zhoana,1,w
anjeli,1,w
anjelie,1,w
anjelina,3,w
anjell,1,w
anji,1,w
anjila,1,w
anjo,6,m
anjola,1,w
anjola-oluwa,1,m
anjolaoluwa,1,w
anjouli,1,w
anjouly,1,w
anju,4,m
anjuli,4,w
anjuna,1,w
anka,2,w
anke,18,w
anker,1,m
ankhiluun,1,w
ankica,1,w
ankov,1,m
ankrah,1,w
ankrambom,1,m
anlian,1,m
anmar,1,m
anmut,1,w
ann,67,w
ann-carolin,1,w
ann-kathrin,1,w
ann-lyane,1,w
ann-marie,3,w
ann-sophie,3,w
ann-zoey,1,w
anna,1478,w
anna-alina,1,w
anna-amani,1,w
anna-bella,1,w
anna-carolin,1,w
anna-carolina,1,w
anna-cathleen,1,w
anna-christin,1,w
anna-clara,1,w
anna-elisabeth,1,w
anna-eva,1,w
anna-frederike,1,w
anna-helene,1,w
anna-janin,1,w
anna-josefine,1,w
anna-josephine,2,w
anna-julika,1,w
anna-kate,1,w
anna-katharina,2,w
anna-laetitia,1,w
anna-lara,1,w
anna-leah,1,w
anna-lena,36,w
anna-lena-amira,1,w
anna-lia,1,w
anna-lina,1,w
anna-lisa,1,w
anna-loan,1,w
anna-lotta,1,w
anna-lou,1,w
anna-louisa,5,w
anna-louise,2,w
anna-lucia,2,w
anna-luisa,2,w
anna-luz,1,w
anna-mai,2,w
anna-maria,19,w
anna-marie,7,w
anna-marija,1,w
anna-mariya,1,w
anna-may,1,w
anna-mi,1,w
anna-paulina,1,w
anna-shuyi,1,w
anna-sofia,1,w
anna-sofie,1,w
anna-sophia,2,w
anna-sophie,10,w
anna-theodora,1,w
anna-theresa,1,w
anna-valentina,1,w
annabel,35,w
annabell,130,w
annabell-marie,1,w
annabell-sophie,1,w
annabell-yvonne,1,w
annabella,27,w
annabella-belana,1,w
annabelle,143,w
annabelle-marie,1,w
annabelle-viktoria,1,w
annabellé,1,w
annaclara,1,w
annaelle,1,w
annahilda,1,w
annais,1,w
annaleah,1,w
annalena,47,w
annalia,1,w
annalie,3,w
annalie-theresa,1,w
annalies-sophia,1,w
annalina,1,w
annalinde,1,w
annalisa,1,w
annalotta,3,w
annalou,1,w
annaluise,1,w
annalyn,1,w
annamaria,4,w
annamay,1,w
annane,1,w
annastasia,2,w
annastassia,1,w
anne,108,w
anne-boleyn,1,w
anne-claire,1,w
anne-louise,1,w
anne-luise,1,w
anne-marie,7,w
anne-sophie,2,w
annedore,1,w
annedoris,1,w
annegret,11,w
annegreth,1,w
anneke,14,w
anneken,1,w
annekie,1,w
annelen,1,w
anneli,18,w
annelie,74,w
annelie-mathila,1,w
annelies,9,w
anneliese,46,w
annelii,1,w
annelinde,1,w
annelise,5,w
annelisse,1,w
annelore,1,w
annely,1,w
annemarie,71,w
annemie,2,w
annemiek,1,w
annemieke,3,w
annemirl,1,w
annerieke,1,w
anneros,1,w
annerose,4,w
annet,2,w
annete,1,w
annett,9,w
annette,22,w
anni,180,w
anni-lina,1,w
anni-lucia,1,w
anni-marie,2,w
annica,4,w
annick,3,w
annico,1,w
annida,1,w
annie,51,w
annie-mathea,1,w
annieka,1,w
annik,9,w
annika,172,w
annike,5,w
annikki,2,w
anniko,1,w
annina,8,w
annique,1,w
annis-mahammad,1,m
annisa,2,w
annita,1,w
annl,1,m
annmarie,2,w
anno,2,m
annointed,1,m
annora,1,w
annouk,2,w
annsophie,1,w
annuk,1,w
annulifera,1,w
annunziata,1,w
annunziata-maria,1,w
anny,12,w
anny-joe,1,w
anny-lou,1,w
annye-marrieh,1,w
anná-lená,1,w
anoa,2,w
anoah,1,w
anointed,1,w
anojh,1,m
anoki,1,m
anoma,1,m
anoop,1,m
anori,1,m
anosch,1,m
anou,1,w
anouar,7,m
anouck,2,w
anouk,204,w
anouk-youme,1,w
anour,1,m
anousch,1,w
anoush,5,m
anousha,1,w
anoushe,1,w
anousheh,2,w
anoushka,5,w
anova,1,w
anqi,1,w
anri,3,m
anrike,1,w
ansahmbom,1,m
ansar,2,m
anschalida,1,w
ansel,3,m
anselm,21,m
anselmo,2,m
ansgar,53,m
ansgar-alexander,1,m
ansharah,1,w
anslem,1,m
anson,3,m
ansor,1,m
ansou,1,m
ansoumana,1,m
ansoumane,1,m
anta,1,w
anta-jada,1,w
antal,4,m
antanas,1,m
antani,1,m
antar,1,m
antares,1,m
ante,9,m
antea,1,w
antek,5,m
anteo,1,m
antero,2,m
anthas,1,m
anthea,15,w
anthia,1,w
anthoni,1,m
anthony,137,m
anthony-elvis,1,m
anthony-james,1,m
anthony-luiz,1,m
anthony-mayham,1,m
anthony-stanley,1,m
anthoula,1,w
antigone,1,w
antika,1,w
antina,1,w
antinja,1,w
antje,9,w
anto,2,m
antoan,1,m
antoanetov,2,m
antoanetova,1,w
antoine,39,m
antoinette,8,w
anton,1387,m
anton-nathanael,1,m
antonela,4,w
antonella,18,w
antonetta,1,w
antoni,71,m
antonia,527,w
antonia-josephine,1,w
antonia-leonie,1,w
antonia-maria,3,m
antonia-pantelitsa,1,w
antonia-sophy,1,w
antonia-tabita,1,w
antonie,32,w
antonie-jeanne,1,w
antonieta,1,w
antonietta,3,w
antonievna,1,w
antonija,3,w
antonije,2,m
antonijo,6,m
antonin,25,m
antonina,13,w
antonino,2,m
antonio,208,m
antonio-ilias,1,m
antonio-vasa,1,m
antonios,5,m
antonis,1,m
antonius,42,m
antoniya,1,w
antonja,1,w
antonov,5,m
antonova,1,w
antonovič,5,m
antonovna,8,w
antony,17,m
antonya,3,w
antonyo,1,m
antonín,8,m
ants,1,m
antti,1,m
antwiwaa,1,w
antón,2,m
antónio,4,m
antônio,2,m
anu,9,w
anu-oluwa,1,w
anua,1,w
anuar,15,m
anuarovič,1,m
anudari,1,w
anuea,1,w
anuel,1,m
anuela,1,w
anujan,1,m
anujin,4,w
anuk,19,w
anulika,1,w
anum,2,w
anumsha,1,w
anun,1,w
anuoluwa,1,w
anura,1,w
anurag,1,w
anuri,1,w
anush,2,w
anushka,1,w
anuson,1,m
anuuk,7,w
anuun,1,w
anuya,1,w
anvar,1,m
anvarbekovna,1,w
anwar,9,m
anxhelina,1,w
any,2,w
anya,5,w
anyaegbu,1,w
anyango,1,w
anyao,1,w
anyawu,1,w
anye,1,m
anyell,1,w
anyu,1,m
anyza,1,w
anzhelika,1,w
anzhong,1,m
anzu,1,w
aníbal,1,m
anđela,1,w
anđelija,2,w
anđelo,2,m
anězka,1,w
anıl,22,m
ao,3,w
aobh,1,w
aodh,1,m
aodhfin,1,m
aodhán,1,m
aoi,1,w
aoibhe,1,w
aoibhínn,1,w
aoife,3,w
aoko,1,w
aomi,1,m
aon,1,m
aous,1,m
apang,1,m
aparecida,1,w
apelonia,1,w
aphia,1,w
aphrodite,2,w
apikho,1,m
apio,1,w
apolinia,1,w
apolline,3,w
apollo,5,m
apollon,1,m
apollonia,13,w
apolonia,4,w
aponi,1,w
apostol,1,m
apostolis,1,m
apostolos,2,m
appiah,1,m
appolline,1,w
appollonia,1,w
appolonia,1,w
april,9,w
aprilia,1,w
aprill,1,w
apryl,1,w
aqib,1,m
aqsa,1,m
aquila,2,m
aquilino,1,m
aquino,1,w
ara,4,m
arabella,1,w
araceli,3,w
arad,1,m
arada,2,w
aradena,1,w
aradhya,1,w
aradis,1,w
araf,1,m
arafat,5,m
aragon,2,m
araline,1,w
araliya,1,w
aralyn,1,w
aralé-joyce,1,w
aram,21,m
arame,1,m
arami,1,w
aramis,9,m
aramisovna,1,w
aramí,1,w
aramînko,1,m
aran,6,m
aranis,1,m
aranka,1,w
aranya,1,w
aranđjelov,1,m
araon,1,m
aras,84,m
aras-ceyhun,1,m
arasan,1,m
arat,1,m
araw,1,m
aray,1,m
araya,1,w
araz,5,m
arbaaz,1,m
arban,1,m
arbel,1,m
arben,6,m
arber,1,m
arbi,2,m
arbievič,1,m
arbievna,1,w
arbina,1,w
arbion,1,m
arbnora,1,w
arca,1,m
arcadia,1,w
arcadius,3,m
arcenciel,1,m
archibald,1,m
archie,1,m
architha,1,w
arda,115,m
arda-can,1,m
arda-ramazan,1,m
arda-umut,1,m
arda-yigit,1,m
ardas,1,w
ardawan,1,m
ardeanis,1,w
ardem,1,m
arden,3,m
ardenis,1,m
ardes,1,m
ardi,1,m
ardian,13,m
ardiana,5,w
ardijan,1,m
ardil,2,m
ardion,1,m
ardit,3,m
ardita,1,w
ardjan,1,m
ardonisa,1,w
ardıl,2,m
are,9,m
area,1,w
areen,2,w
aref,1,m
arefat,1,m
areg,1,m
arein,1,m
arel,5,m
arelie,1,w
arell,1,m
aremou,1,m
aren,23,m
arena,1,w
arend,4,m
ares,26,m
aretx,1,m
areus,1,m
arew,1,w
areyan,1,m
arezu,1,m
arfa,1,w
arfin,2,m
argent,1,m
argjend,2,m
argjentina,1,w
argos,1,m
argyll,1,m
argynovna,1,w
argyrios,1,m
arhan,2,m
arhane,1,w
ari,58,m
aria,29,w
aria-khashayar,1,m
ariadna,1,w
ariadne,2,w
ariam,1,w
arian,70,m
ariana,52,w
ariane,19,w
arianit,3,m
arianna,18,w
arianna-asumea,1,w
arianne,3,w
ariano,1,m
arias,2,m
arib,1,m
ariba,1,w
aribah,1,w
aric,2,m
aric-arian,1,m
arican,1,m
aridj,2,w
aridon,2,m
arie,3,m
arieh,2,m
ariel,20,w
ariela,1,w
ariele,1,w
ariella,8,w
arielle,11,w
arien,1,m
arietta,1,w
ariette,1,w
arietty,1,w
arieya,1,w
arif,21,m
arifa,2,w
arife,3,w
arifhan,1,m
arifov,1,m
arifovič,1,m
ariger,1,m
arigo,1,m
arij,1,m
arijan,4,m
arijana,8,w
arijeta,2,w
arijola,1,w
arijon,5,m
arik,38,m
arike,1,w
arila,2,w
arilena,2,w
arin,28,w
arina,56,w
ario,3,m
ariol,1,m
ariold,1,m
arion,5,m
ariona,1,w
aris,24,m
aris-alexis,1,m
arist,2,m
aristea,1,w
aristid,2,m
aristide,5,m
aristodemo,1,m
aristophanis,1,m
aristotelis,2,m
arite,1,w
ariu,1,m
ariunaa,1,w
ariungoo,1,w
ariy,1,w
ariya,6,w
ariyan,6,m
ariyen,1,w
ariyz,1,w
arizona,6,w
arja,3,w
arjan,3,m
arjana,3,w
arjanit,1,m
arjen,10,m
arjen-noel,1,m
arjet,1,m
arjeta,1,w
arjien,1,w
arjin,5,w
arjo,1,m
arjon,1,m
arjona,2,w
arjun,9,m
arjuna,3,m
arkadi,3,m
arkadievna,2,w
arkadij,2,m
arkadius,3,m
arkadiusz,6,m
arkan,1,m
arkwaa,1,w
arkın,1,m
arleanna,1,w
arleen,3,w
arlen,2,m
arleth,1,m
arlett,3,w
arlette,3,w
arlin,1,m
arlind,7,m
arlinda,3,w
arlo,5,m
armaan,1,m
armaghan,1,w
arman,22,m
armanc,1,m
armance,1,w
armand,10,m
armanda,3,w
armando,40,m
armani,3,m
armansa,1,w
armas,2,m
armağan,3,m
armel,1,m
armela,1,w
armella,1,w
armelle,1,w
armen,2,m
armend,2,m
armin,76,m
armin-alexander,1,m
armin-jael,1,m
armina,5,w
arminia,1,w
arminius,7,m
armir,2,m
armita,2,w
armiya,1,m
armon,1,m
armstrong,1,m
arn,3,m
arnab,1,m
arnas,1,m
arnau,1,m
arnaud,2,m
arnav,1,m
arnd,3,m
arndis,1,w
arndt,4,m
arne,132,m
arne-dietrich,1,m
arne-sören,1,m
arnel,3,m
arnella,1,w
arnes,1,m
arnesa,2,w
arnfinn,1,m
arnfried,1,m
arnias,1,m
arnika,1,w
arniko,1,m
arnim,12,m
arnis,1,m
arnisa,2,w
arno,49,m
arnold,21,m
arnora,1,w
arnulf,1,m
arnór,1,m
aro,2,m
aroa,3,w
aroha,3,w
arol,1,m
aron,79,m
aron-basri,1,m
aron-jamaine,1,m
arong,1,w
aroosa,1,w
aroua,1,w
arouh,1,w
aroush,1,w
arouzia,1,w
arpi,1,w
arpineh,1,w
arqam,1,m
arras,1,m
arren,1,m
arrey,2,w
arrietty,2,w
arron,1,m
arsal,1,m
arsalam,1,m
arsalan,3,m
arsema,2,w
arsen,9,w
arseni,1,m
arsenij,5,m
